No, norma, norm_delta_time, elapsed_time
274, 0.819275, 0.000987697, 0.235214
275, 0.81718, 0.000988463, 0.236202
276, 0.814748, 0.000988886, 0.237191
277, 0.812613, 0.000989747, 0.238181
278, 0.810392, 0.000990276, 0.239171
279, 0.808045, 0.000990812, 0.240162
280, 0.806117, 0.000991816, 0.241154
281, 0.80374, 0.000992105, 0.242146
282, 0.801507, 0.000992768, 0.243139
283, 0.799506, 0.000993567, 0.244132
284, 0.797209, 0.000993954, 0.245126
285, 0.795131, 0.000994759, 0.246121
286, 0.793031, 0.000995331, 0.247116
287, 0.790813, 0.000995828, 0.248112
288, 0.788928, 0.000996789, 0.249109
289, 0.786709, 0.000997111, 0.250106
290, 0.784692, 0.000997729, 0.251104
291, 0.783389, 0.000998555, 0.252102
292, 0.784334, 0.000998911, 0.253101
293, 0.796024, 0.000999663, 0.254101
294, 0.838502, 0.00100027, 0.255101
295, 0.924217, 0.00100074, 0.256102
296, 1.00519, 0.00100175, 0.257104
297, 1.01322, 0.00100228, 0.258106
298, 0.954494, 0.00100405, 0.25911
299, 0.872988, 0.00100692, 0.260117
300, 0.798815, 0.00101103, 0.261128
301, 0.740644, 0.00101457, 0.262143
302, 0.699354, 0.00101916, 0.263162
303, 0.669792, 0.00102288, 0.264185
304, 0.649375, 0.00102752, 0.265212
305, 0.634065, 0.00103133, 0.266243
306, 0.622992, 0.00103599, 0.267279
307, 0.613916, 0.00103986, 0.268319
308, 0.607061, 0.00104457, 0.269364
309, 0.601, 0.00104847, 0.270412
310, 0.596405, 0.00105324, 0.271466
311, 0.592109, 0.00105718, 0.272523
312, 0.588968, 0.00106202, 0.273585
313, 0.585883, 0.00106598, 0.274651
314, 0.583756, 0.00107081, 0.275722
315, 0.581642, 0.0010749, 0.276796
316, 0.580313, 0.00107971, 0.277876
317, 0.578975, 0.00108393, 0.27896
318, 0.578304, 0.00108874, 0.280049
319, 0.577601, 0.00109309, 0.281142
320, 0.577481, 0.00109791, 0.28224
321, 0.577312, 0.00110238, 0.283342
322, 0.577655, 0.00110723, 0.284449
323, 0.577957, 0.00111181, 0.285561
324, 0.578679, 0.00111669, 0.286678
325, 0.579423, 0.00112137, 0.287799
326, 0.580446, 0.00112631, 0.288926
327, 0.581613, 0.00113109, 0.290057
328, 0.582869, 0.0011361, 0.291193
329, 0.584416, 0.00114095, 0.292334
330, 0.585877, 0.00114606, 0.29348
331, 0.58772, 0.00115098, 0.294631
332, 0.589465, 0.00115619, 0.295787
333, 0.591487, 0.00116117, 0.296948
334, 0.593652, 0.00116652, 0.298115
335, 0.595729, 0.00117154, 0.299286
336, 0.598351, 0.00117706, 0.300463
337, 0.600391, 0.00118209, 0.301645
338, 0.603378, 0.00118781, 0.302833
339, 0.605569, 0.00119284, 0.304026
340, 0.608671, 0.00119869, 0.305225
341, 0.611368, 0.0012038, 0.306429
342, 0.61431, 0.00120966, 0.307638
343, 0.617519, 0.00121499, 0.308853
344, 0.62037, 0.00122083, 0.310074
345, 0.623799, 0.00122644, 0.3113
346, 0.627166, 0.00123223, 0.312533
347, 0.630483, 0.00123816, 0.313771
348, 0.634307, 0.00124388, 0.315015
349, 0.636237, 0.00124719, 0.316262
350, 0.635721, 0.00124458, 0.317506
351, 0.634614, 0.00124102, 0.318748
352, 0.633379, 0.00123833, 0.319986
353, 0.632581, 0.00123509, 0.321221
354, 0.631344, 0.00123204, 0.322453
355, 0.630316, 0.00122944, 0.323682
356, 0.629235, 0.00122601, 0.324908
357, 0.627935, 0.00122345, 0.326132
358, 0.626779, 0.00122023, 0.327352
359, 0.625566, 0.00121728, 0.328569
360, 0.624185, 0.00121474, 0.329784
361, 0.622981, 0.00121139, 0.330995
362, 0.621738, 0.00120892, 0.332204
363, 0.620242, 0.00120581, 0.33341
364, 0.619077, 0.0012029, 0.334613
365, 0.617707, 0.00120046, 0.335814
366, 0.616304, 0.00119719, 0.337011
367, 0.615051, 0.00119474, 0.338206
368, 0.613351, 0.00119178, 0.339397
369, 0.612133, 0.00118888, 0.340586
370, 0.610738, 0.00118658, 0.341773
371, 0.609024, 0.00118337, 0.342956
372, 0.607857, 0.00118089, 0.344137
373, 0.606166, 0.00117812, 0.345315
374, 0.60474, 0.00117524, 0.34649
375, 0.603498, 0.00117309, 0.347663
376, 0.601622, 0.0011699, 0.348833
377, 0.600401, 0.00116737, 0.350001
378, 0.598739, 0.0011648, 0.351166
379, 0.597046, 0.00116191, 0.352327
380, 0.595925, 0.00115975, 0.353487
381, 0.593955, 0.00115674, 0.354644
382, 0.592469, 0.00115417, 0.355798
383, 0.591121, 0.00115185, 0.35695
384, 0.589197, 0.00114891, 0.358099
385, 0.587898, 0.00114666, 0.359246
386, 0.586209, 0.00114395, 0.360389
387, 0.584471, 0.00114129, 0.361531
388, 0.583261, 0.00113926, 0.36267
389, 0.58132, 0.00113626, 0.363806
390, 0.579766, 0.00113388, 0.36494
391, 0.578331, 0.00113152, 0.366072
392, 0.576464, 0.00112877, 0.3672
393, 0.575081, 0.0011267, 0.368327
394, 0.573404, 0.00112399, 0.369451
395, 0.57166, 0.0011215, 0.370573
396, 0.570305, 0.0011195, 0.371692
397, 0.568511, 0.00111666, 0.372809
398, 0.566921, 0.00111445, 0.373923
399, 0.565397, 0.00111216, 0.375035
400, 0.563684, 0.00110957, 0.376145
401, 0.562265, 0.00110765, 0.377253
402, 0.560562, 0.00110504, 0.378358
403, 0.558958, 0.00110271, 0.37946
404, 0.557578, 0.00110085, 0.380561
405, 0.555829, 0.00109817, 0.381659
406, 0.554359, 0.00109613, 0.382756
407, 0.552859, 0.001094, 0.38385
408, 0.551231, 0.00109158, 0.384941
409, 0.549918, 0.00108984, 0.386031
410, 0.548288, 0.00108743, 0.387118
411, 0.546803, 0.00108529, 0.388204
412, 0.545545, 0.00108364, 0.389287
413, 0.543899, 0.00108119, 0.390369
414, 0.542577, 0.00107936, 0.391448
415, 0.541217, 0.00107747, 0.392525
416, 0.539725, 0.00107531, 0.393601
417, 0.538581, 0.00107382, 0.394674
418, 0.537114, 0.00107169, 0.395746
419, 0.535796, 0.00106985, 0.396816
420, 0.534699, 0.00106845, 0.397884
421, 0.533257, 0.00106635, 0.398951
422, 0.532128, 0.00106488, 0.400016
423, 0.530928, 0.00106327, 0.401079
424, 0.52966, 0.00106152, 0.402141
425, 0.528732, 0.00106046, 0.403201
