No, norma, norm_delta_time, elapsed_norm_time
364, 0.306597, 0.00290466, 0.906485
365, 0.307245, 0.00291639, 0.909401
366, 0.307851, 0.00292757, 0.912329
367, 0.308576, 0.00293979, 0.915269
368, 0.309191, 0.00295087, 0.91822
369, 0.309881, 0.00296257, 0.921182
370, 0.310598, 0.00297452, 0.924157
371, 0.311256, 0.0029858, 0.927142
372, 0.312019, 0.00299813, 0.930141
373, 0.312693, 0.00300949, 0.93315
374, 0.313413, 0.00302139, 0.936171
375, 0.314191, 0.00303372, 0.939205
376, 0.314874, 0.00304527, 0.94225
377, 0.315687, 0.00305793, 0.945308
378, 0.31641, 0.00306986, 0.948378
379, 0.317184, 0.00308218, 0.95146
380, 0.318029, 0.00309531, 0.954556
381, 0.31877, 0.00310735, 0.957663
382, 0.319627, 0.0031206, 0.960784
383, 0.320456, 0.00313359, 0.963917
384, 0.321288, 0.00314658, 0.967064
385, 0.32225, 0.00316097, 0.970225
386, 0.323069, 0.00317386, 0.973399
387, 0.323998, 0.00318801, 0.976587
388, 0.324984, 0.00320258, 0.979789
389, 0.325885, 0.00321657, 0.983006
390, 0.326969, 0.00323215, 0.986238
391, 0.326367, 0.00323128, 0.989469
392, 0.325623, 0.00322862, 0.992698
393, 0.324925, 0.00322664, 0.995925
394, 0.324209, 0.00322405, 0.999149
395, 0.323483, 0.00322164, 1.00237
396, 0.322832, 0.00321951, 1.00559
397, 0.322077, 0.00321669, 1.00881
398, 0.32144, 0.00321455, 1.01202
399, 0.320691, 0.00321166, 1.01523
400, 0.320033, 0.00320915, 1.01844
401, 0.319316, 0.00320647, 1.02165
402, 0.318635, 0.00320362, 1.02485
403, 0.317944, 0.00320109, 1.02805
404, 0.31724, 0.00319789, 1.03125
405, 0.316564, 0.00319542, 1.03445
406, 0.315846, 0.003192, 1.03764
407, 0.31515, 0.00318923, 1.04083
408, 0.314455, 0.00318596, 1.04401
409, 0.31374, 0.00318291, 1.0472
410, 0.313073, 0.00317985, 1.05038
411, 0.312336, 0.00317651, 1.05355
412, 0.311704, 0.00317377, 1.05673
413, 0.310947, 0.00317013, 1.0599
414, 0.310308, 0.00316728, 1.06306
415, 0.30958, 0.00316386, 1.06623
416, 0.308917, 0.00316076, 1.06939
417, 0.308244, 0.00315783, 1.07255
418, 0.307556, 0.00315446, 1.0757
419, 0.306919, 0.00315184, 1.07885
420, 0.306233, 0.00314849, 1.082
421, 0.305578, 0.00314564, 1.08515
422, 0.30496, 0.00314299, 1.08829
423, 0.304284, 0.00313987, 1.09143
424, 0.30369, 0.00313749, 1.09457
425, 0.303046, 0.00313466, 1.0977
426, 0.302426, 0.00313203, 1.10083
427, 0.301871, 0.00313008, 1.10396
428, 0.301224, 0.0031272, 1.10709
429, 0.30065, 0.00312502, 1.11022
430, 0.300091, 0.00312309, 1.11334
431, 0.299495, 0.00312065, 1.11646
432, 0.298947, 0.00311886, 1.11958
433, 0.298413, 0.00311706, 1.1227
434, 0.297839, 0.00311502, 1.12581
435, 0.29734, 0.00311358, 1.12892
436, 0.296807, 0.00311199, 1.13204
437, 0.296284, 0.00311031, 1.13515
438, 0.295792, 0.00310916, 1.13826
439, 0.295304, 0.00310785, 1.14136
440, 0.294788, 0.00310647, 1.14447
441, 0.294339, 0.00310559, 1.14758
442, 0.29386, 0.00310461, 1.15068
443, 0.293387, 0.00310349, 1.15378
444, 0.292939, 0.00310284, 1.15689
445, 0.292507, 0.00310219, 1.15999
446, 0.292039, 0.00310131, 1.16309
447, 0.291621, 0.00310084, 1.16619
448, 0.291207, 0.00310054, 1.16929
449, 0.290765, 0.00309986, 1.17239
450, 0.290353, 0.00309956, 1.17549
451, 0.289975, 0.00309958, 1.17859
452, 0.289543, 0.00309907, 1.18169
453, 0.289144, 0.0030989, 1.18479
